,sd_sell_price,product_id,time_month,week,store_cost_sum,unit_sales_sum,cost_price,mean_sell_price,retailer,difference,weekly_demand
35,1.4179809613354613,1,2,1,0.867,3,0.85,2.8388931822699317,1,0.017000000000000015,33
36,1.4179809613354613,1,2,1,3.2708,4,2.21,2.8388931822699317,1,1.0608,33
37,1.4179809613354613,1,2,1,4.5162,3,3.86,2.8388931822699317,1,0.6562000000000006,33
38,1.4179809613354613,1,2,1,2.56,4,1.28,2.8388931822699317,1,1.28,33
39,1.4179809613354613,1,2,2,4.5084,4,2.89,2.8388931822699317,1,1.6183999999999998,34
40,1.4179809613354613,1,2,2,1.6928,4,0.92,2.8388931822699317,1,0.7728,34
41,1.4179809613354613,1,2,2,3.1868,4,2.57,2.8388931822699317,1,0.6168,34
42,1.4179809613354613,1,2,2,3.996,3,2.96,2.8388931822699317,1,1.036,34
43,1.4179809613354613,1,2,2,1.2312,4,0.81,2.8388931822699317,1,0.4212,34
44,1.4179809613354613,1,2,2,1.6684,4,0.97,2.8388931822699317,1,0.6984000000000001,34
45,1.4179809613354613,1,2,2,3.252,3,2.71,2.8388931822699317,1,0.5419999999999998,34
46,1.4179809613354613,1,2,2,3.2634,3,2.22,2.8388931822699317,1,1.0433999999999997,34
47,1.4179809613354613,1,2,2,5.1985,5,2.81,2.8388931822699317,1,2.3885,34
48,1.4179809613354613,1,2,3,4.4376,4,2.58,2.8388931822699317,1,1.8575999999999997,32
49,1.4179809613354613,1,2,3,3.0222,3,2.19,2.8388931822699317,1,0.8322000000000003,32
50,1.4179809613354613,1,2,3,3.9102,3,3.43,2.8388931822699317,1,0.48019999999999996,32
51,1.4179809613354613,1,2,3,3.321,3,2.7,2.8388931822699317,1,0.621,32
52,1.4179809613354613,1,2,3,6.7716,6,2.97,2.8388931822699317,1,3.8016,32
53,1.4179809613354613,1,2,3,1.215,3,0.81,2.8388931822699317,1,0.405,32
54,1.4179809613354613,1,2,3,1.0767,3,0.97,2.8388931822699317,1,0.10670000000000002,32
55,1.4179809613354613,1,2,3,0.6195,3,0.59,2.8388931822699317,1,0.02950000000000008,32
56,1.4179809613354613,1,2,3,2.1328,4,1.72,2.8388931822699317,1,0.41280000000000006,32
57,1.4179809613354613,1,2,4,3.724,4,2.45,2.8388931822699317,1,1.274,29
58,1.4179809613354613,1,2,4,1.6872,3,1.52,2.8388931822699317,1,0.16720000000000002,29
59,1.4179809613354613,1,2,4,3.3924,3,2.57,2.8388931822699317,1,0.8224,29
60,1.4179809613354613,1,2,4,0.8844,3,0.67,2.8388931822699317,1,0.21439999999999992,29
61,1.4179809613354613,1,2,4,4.3992,3,3.12,2.8388931822699317,1,1.2792000000000003,29
62,1.4179809613354613,1,2,4,3.312,4,2.76,2.8388931822699317,1,0.552,29
63,1.4179809613354613,1,2,4,0.867,3,0.85,2.8388931822699317,1,0.017000000000000015,29
64,1.4179809613354613,1,2,4,2.4753,3,2.23,2.8388931822699317,1,0.24529999999999985,29
65,1.4179809613354613,1,2,4,0.8694,3,0.69,2.8388931822699317,1,0.1794,29
66,1.4179809613354613,1,3,1,4.8504,4,2.58,2.8388931822699317,1,2.2703999999999995,42
67,1.4179809613354613,1,3,1,5.06,4,2.53,2.8388931822699317,1,2.53,42
68,1.4179809613354613,1,3,1,3.0096,4,1.71,2.8388931822699317,1,1.2995999999999999,42
69,1.4179809613354613,1,3,1,3.084,3,2.57,2.8388931822699317,1,0.5140000000000002,42
70,1.4179809613354613,1,3,1,0.9828,4,0.63,2.8388931822699317,1,0.3528,42
71,1.4179809613354613,1,3,1,2.6784,3,2.48,2.8388931822699317,1,0.1983999999999999,42
72,1.4179809613354613,1,3,1,4.3808,4,2.96,2.8388931822699317,1,1.4207999999999998,42
73,1.4179809613354613,1,3,1,3.8916,3,2.76,2.8388931822699317,1,1.1316000000000002,42
74,1.4179809613354613,1,3,1,2.667,3,2.54,2.8388931822699317,1,0.12699999999999978,42
75,1.4179809613354613,1,3,1,4.22,4,2.11,2.8388931822699317,1,2.11,42
76,1.4179809613354613,1,3,1,2.7852,3,2.11,2.8388931822699317,1,0.6752000000000002,42
77,1.4179809613354613,1,3,1,1.905,3,1.27,2.8388931822699317,1,0.635,42
78,1.4179809613354613,1,3,2,2.58,3,2.15,2.8388931822699317,1,0.43000000000000016,38
79,1.4179809613354613,1,3,2,2.1156,3,1.64,2.8388931822699317,1,0.47560000000000024,38
80,1.4179809613354613,1,3,2,1.7784,3,1.52,2.8388931822699317,1,0.25839999999999996,38
81,1.4179809613354613,1,3,2,4.4247,3,3.43,2.8388931822699317,1,0.9946999999999995,38
82,1.4179809613354613,1,3,2,1.0878,3,0.74,2.8388931822699317,1,0.3478000000000001,38
83,1.4179809613354613,1,3,2,4.2496,4,3.32,2.8388931822699317,1,0.9296000000000002,38
84,1.4179809613354613,1,3,2,3.596,4,2.9,2.8388931822699317,1,0.6960000000000002,38
85,1.4179809613354613,1,3,2,4.968,4,2.76,2.8388931822699317,1,2.208,38
86,1.4179809613354613,1,3,2,5.8996,4,3.43,2.8388931822699317,1,2.4696000000000002,38
87,1.4179809613354613,1,3,2,2.5756,4,1.37,2.8388931822699317,1,1.2056,38
88,1.4179809613354613,1,3,2,1.7280000000000002,3,1.6,2.8388931822699317,1,0.1280000000000001,38
89,1.4179809613354613,1,3,3,2.6460000000000004,3,2.45,2.8388931822699317,1,0.19600000000000017,41
90,1.4179809613354613,1,3,3,0.7659,3,0.69,2.8388931822699317,1,0.07590000000000008,41
91,1.4179809613354613,1,3,3,5.2128,3,3.62,2.8388931822699317,1,1.5927999999999995,41
92,1.4179809613354613,1,3,3,1.596,3,1.52,2.8388931822699317,1,0.07600000000000007,41
93,1.4179809613354613,1,3,3,2.5137,3,1.71,2.8388931822699317,1,0.8037000000000001,41
94,1.4179809613354613,1,3,3,4.6248,4,2.82,2.8388931822699317,1,1.8047999999999997,41
95,1.4179809613354613,1,3,3,3.0915,3,2.29,2.8388931822699317,1,0.8014999999999999,41
96,1.4179809613354613,1,3,3,4.3665,5,2.13,2.8388931822699317,1,2.2365000000000004,41
97,1.4179809613354613,1,3,3,1.0767,3,0.97,2.8388931822699317,1,0.10670000000000002,41
98,1.4179809613354613,1,3,3,1.2816,3,0.89,2.8388931822699317,1,0.39160000000000006,41
99,1.4179809613354613,1,3,3,1.2276,4,0.93,2.8388931822699317,1,0.2976,41
100,1.4179809613354613,1,3,3,5.8016,4,2.96,2.8388931822699317,1,2.8415999999999997,41
101,1.4179809613354613,1,3,4,3.3075,3,2.45,2.8388931822699317,1,0.8574999999999999,37
102,1.4179809613354613,1,3,4,3.8304,3,2.66,2.8388931822699317,1,1.1703999999999999,37
103,1.4179809613354613,1,3,4,5.792000000000002,4,3.62,2.8388931822699317,1,2.1720000000000015,37
104,1.4179809613354613,1,3,4,2.88,4,1.6,2.8388931822699317,1,1.2799999999999998,37
105,1.4179809613354613,1,3,4,1.4,2,1.4,2.8388931822699317,1,0.0,37
106,1.4179809613354613,1,3,4,2.48,2,2.48,2.8388931822699317,1,0.0,37
107,1.4179809613354613,1,3,4,4.1184,3,3.12,2.8388931822699317,1,0.9984000000000002,37
108,1.4179809613354613,1,3,4,0.9945,3,0.85,2.8388931822699317,1,0.14450000000000007,37
109,1.4179809613354613,1,3,4,3.048,3,2.54,2.8388931822699317,1,0.508,37
110,1.4179809613354613,1,3,4,2.8560000000000003,3,2.38,2.8388931822699317,1,0.4760000000000004,37
111,1.4179809613354613,1,3,4,6.176,4,3.86,2.8388931822699317,1,2.3160000000000003,37
112,1.4179809613354613,1,3,4,1.89,3,1.26,2.8388931822699317,1,0.6299999999999999,37
113,1.4179809613354613,1,4,1,3.0780000000000003,4,1.71,2.8388931822699317,1,1.3680000000000003,39
114,1.4179809613354613,1,4,1,3.4638,3,2.51,2.8388931822699317,1,0.9538000000000002,39
115,1.4179809613354613,1,4,1,4.9232,4,3.62,2.8388931822699317,1,1.3031999999999995,39
116,1.4179809613354613,1,4,1,4.7360000000000015,4,2.96,2.8388931822699317,1,1.7760000000000016,39
117,1.4179809613354613,1,4,1,1.68,4,1.4,2.8388931822699317,1,0.28,39
118,1.4179809613354613,1,4,1,6.2604,4,3.33,2.8388931822699317,1,2.9303999999999997,39
119,1.4179809613354613,1,4,1,4.3992,4,2.34,2.8388931822699317,1,2.0592000000000006,39
120,1.4179809613354613,1,4,1,0.8643,3,0.67,2.8388931822699317,1,0.19429999999999992,39
121,1.4179809613354613,1,4,1,6.0065,5,2.93,2.8388931822699317,1,3.0765,39
122,1.4179809613354613,1,4,1,4.3808,4,2.96,2.8388931822699317,1,1.4207999999999998,39
123,1.4179809613354613,1,4,2,0.8640000000000001,3,0.64,2.8388931822699317,1,0.2240000000000001,38
124,1.4179809613354613,1,4,2,2.511,3,1.86,2.8388931822699317,1,0.651,38
125,1.4179809613354613,1,4,2,3.1948,4,1.63,2.8388931822699317,1,1.5648,38
126,1.4179809613354613,1,4,2,2.2344,3,1.52,2.8388931822699317,1,0.7143999999999999,38
127,1.4179809613354613,1,4,2,1.272,5,0.53,2.8388931822699317,1,0.742,38
128,1.4179809613354613,1,4,2,1.3452,3,1.18,2.8388931822699317,1,0.1652,38
129,1.4179809613354613,1,4,2,2.0202,3,1.82,2.8388931822699317,1,0.20019999999999993,38
130,1.4179809613354613,1,4,2,2.7378,3,2.34,2.8388931822699317,1,0.39780000000000015,38
131,1.4179809613354613,1,4,2,3.7044,3,3.43,2.8388931822699317,1,0.2744,38
132,1.4179809613354613,1,4,2,3.7296,4,2.22,2.8388931822699317,1,1.5095999999999998,38
133,1.4179809613354613,1,4,2,5.2096,4,2.96,2.8388931822699317,1,2.2496,38
134,1.4179809613354613,1,4,3,3.7152,4,2.58,2.8388931822699317,1,1.1351999999999998,35
135,1.4179809613354613,1,4,3,2.2878,3,1.86,2.8388931822699317,1,0.42779999999999974,35
136,1.4179809613354613,1,4,3,1.0292,4,0.83,2.8388931822699317,1,0.19919999999999993,35
137,1.4179809613354613,1,4,3,3.5856,3,2.49,2.8388931822699317,1,1.0955999999999997,35
138,1.4179809613354613,1,4,3,1.5048,3,1.32,2.8388931822699317,1,0.18479999999999985,35
139,1.4179809613354613,1,4,3,2.9952,3,2.56,2.8388931822699317,1,0.43520000000000003,35
140,1.4179809613354613,1,4,3,1.369,5,0.74,2.8388931822699317,1,0.629,35
141,1.4179809613354613,1,4,3,2.8968,4,2.13,2.8388931822699317,1,0.7667999999999999,35
142,1.4179809613354613,1,4,3,2.2746,3,2.23,2.8388931822699317,1,0.04459999999999997,35
143,1.4179809613354613,1,4,3,0.8466,3,0.83,2.8388931822699317,1,0.01660000000000006,35
144,1.4179809613354613,1,4,4,3.1872,4,2.49,2.8388931822699317,1,0.6971999999999996,37
145,1.4179809613354613,1,4,4,3.4992,4,2.43,2.8388931822699317,1,1.0692,37
146,1.4179809613354613,1,4,4,1.4276,4,0.83,2.8388931822699317,1,0.5976,37
147,1.4179809613354613,1,4,4,3.7008,4,2.57,2.8388931822699317,1,1.1308000000000002,37
148,1.4179809613354613,1,4,4,3.682,4,2.63,2.8388931822699317,1,1.052,37
149,1.4179809613354613,1,4,4,3.4965,3,3.33,2.8388931822699317,1,0.1665000000000001,37
150,1.4179809613354613,1,4,4,4.2496,4,3.32,2.8388931822699317,1,0.9296000000000002,37
151,1.4179809613354613,1,4,4,3.5427,3,2.41,2.8388931822699317,1,1.1326999999999998,37
152,1.4179809613354613,1,4,4,1.116,4,0.93,2.8388931822699317,1,0.18600000000000005,37
153,1.4179809613354613,1,4,4,4.695,3,3.13,2.8388931822699317,1,1.5650000000000004,37
154,1.4179809613354613,1,5,1,2.3865,3,1.85,2.8388931822699317,1,0.5364999999999998,46
155,1.4179809613354613,1,5,1,2.9565,3,2.19,2.8388931822699317,1,0.7665000000000002,46
156,1.4179809613354613,1,5,1,1.7792,4,1.39,2.8388931822699317,1,0.3892,46
157,1.4179809613354613,1,5,1,3.4844,4,2.81,2.8388931822699317,1,0.6743999999999999,46
158,1.4179809613354613,1,5,1,2.148,3,1.79,2.8388931822699317,1,0.3580000000000001,46
159,1.4179809613354613,1,5,1,4.212,4,2.34,2.8388931822699317,1,1.8719999999999999,46
160,1.4179809613354613,1,5,1,0.7182,3,0.57,2.8388931822699317,1,0.1482,46
161,1.4179809613354613,1,5,1,4.176,4,2.9,2.8388931822699317,1,1.2760000000000002,46
162,1.4179809613354613,1,5,1,1.462,4,0.85,2.8388931822699317,1,0.612,46
163,1.4179809613354613,1,5,1,0.648,3,0.54,2.8388931822699317,1,0.10799999999999998,46
164,1.4179809613354613,1,5,1,2.0007,3,1.71,2.8388931822699317,1,0.2907000000000002,46
165,1.4179809613354613,1,5,1,6.176,4,3.86,2.8388931822699317,1,2.3160000000000003,46
166,1.4179809613354613,1,5,1,2.624,4,1.6,2.8388931822699317,1,1.024,46
167,1.4179809613354613,1,5,2,2.8614,3,2.51,2.8388931822699317,1,0.3514000000000004,44
168,1.4179809613354613,1,5,2,5.2128,4,3.62,2.8388931822699317,1,1.5927999999999995,44
169,1.4179809613354613,1,5,2,1.0764,3,0.92,2.8388931822699317,1,0.15639999999999998,44
170,1.4179809613354613,1,5,2,2.8404,3,2.63,2.8388931822699317,1,0.21039999999999992,44
171,1.4179809613354613,1,5,2,3.4716,3,2.63,2.8388931822699317,1,0.8416000000000001,44
172,1.4179809613354613,1,5,2,2.1402,3,1.74,2.8388931822699317,1,0.4002000000000001,44
173,1.4179809613354613,1,5,2,2.9884,4,2.41,2.8388931822699317,1,0.5783999999999998,44
174,1.4179809613354613,1,5,2,2.2188,4,1.29,2.8388931822699317,1,0.9287999999999998,44
175,1.4179809613354613,1,5,2,5.6252,4,3.43,2.8388931822699317,1,2.1952000000000003,44
176,1.4179809613354613,1,5,2,0.6195,3,0.59,2.8388931822699317,1,0.02950000000000008,44
177,1.4179809613354613,1,5,2,4.1888,4,2.38,2.8388931822699317,1,1.8087999999999997,44
178,1.4179809613354613,1,5,2,2.5308,3,2.22,2.8388931822699317,1,0.31079999999999997,44
179,1.4179809613354613,1,5,2,3.7281,3,2.89,2.8388931822699317,1,0.8380999999999998,44
180,1.4179809613354613,1,5,3,2.6784,3,1.86,2.8388931822699317,1,0.8183999999999998,47
181,1.4179809613354613,1,5,3,2.0538,3,1.63,2.8388931822699317,1,0.42379999999999995,47
182,1.4179809613354613,1,5,3,4.2048,4,2.19,2.8388931822699317,1,2.0147999999999997,47
183,1.4179809613354613,1,5,3,4.6812,4,2.49,2.8388931822699317,1,2.1911999999999994,47
184,1.4179809613354613,1,5,3,3.6294,3,2.63,2.8388931822699317,1,0.9994000000000001,47
185,1.4179809613354613,1,5,3,1.96,4,1.4,2.8388931822699317,1,0.56,47
186,1.4179809613354613,1,5,3,3.132,4,1.74,2.8388931822699317,1,1.3920000000000001,47
187,1.4179809613354613,1,5,3,1.0656,4,0.74,2.8388931822699317,1,0.3256000000000001,47
188,1.4179809613354613,1,5,3,2.3408,4,1.33,2.8388931822699317,1,1.0108000000000001,47
189,1.4179809613354613,1,5,3,0.8856,4,0.54,2.8388931822699317,1,0.3456,47
190,1.4179809613354613,1,5,3,1.8144,3,1.26,2.8388931822699317,1,0.5544,47
191,1.4179809613354613,1,5,3,2.1522,3,2.11,2.8388931822699317,1,0.04220000000000024,47
192,1.4179809613354613,1,5,3,4.336,4,2.71,2.8388931822699317,1,1.6260000000000003,47
193,1.4179809613354613,1,5,4,2.232,3,1.86,2.8388931822699317,1,0.3720000000000001,43
194,1.4179809613354613,1,5,4,4.1616,4,2.89,2.8388931822699317,1,1.2715999999999998,43
195,1.4179809613354613,1,5,4,3.0464,4,2.38,2.8388931822699317,1,0.6664000000000003,43
196,1.4179809613354613,1,5,4,4.5276,4,3.43,2.8388931822699317,1,1.0975999999999995,43
197,1.4179809613354613,1,5,4,2.5137,3,1.71,2.8388931822699317,1,0.8037000000000001,43
198,1.4179809613354613,1,5,4,2.8080000000000003,3,2.34,2.8388931822699317,1,0.4680000000000004,43
199,1.4179809613354613,1,5,4,2.6106,3,2.29,2.8388931822699317,1,0.3205999999999998,43
200,1.4179809613354613,1,5,4,1.6002,3,1.27,2.8388931822699317,1,0.33020000000000005,43
201,1.4179809613354613,1,5,4,3.556,4,2.54,2.8388931822699317,1,1.016,43
202,1.4179809613354613,1,5,4,2.21,2,2.21,2.8388931822699317,1,0.0,43
203,1.4179809613354613,1,5,4,1.4364,3,1.26,2.8388931822699317,1,0.1763999999999999,43
204,1.4179809613354613,1,5,4,3.8356,4,2.23,2.8388931822699317,1,1.6056,43
205,1.4179809613354613,1,5,4,3.0345,3,2.89,2.8388931822699317,1,0.14449999999999985,43
206,1.4179809613354613,1,6,1,3.3885,3,2.51,2.8388931822699317,1,0.8785000000000003,31
207,1.4179809613354613,1,6,1,5.0055,3,3.55,2.8388931822699317,1,1.4554999999999998,31
208,1.4179809613354613,1,6,1,3.8778,3,2.81,2.8388931822699317,1,1.0678,31
209,1.4179809613354613,1,6,1,2.052,4,1.71,2.8388931822699317,1,0.3420000000000001,31
210,1.4179809613354613,1,6,1,1.3392,3,1.24,2.8388931822699317,1,0.09919999999999995,31
211,1.4179809613354613,1,6,1,3.8184,3,2.96,2.8388931822699317,1,0.8584,31
212,1.4179809613354613,1,6,1,2.6784,3,1.86,2.8388931822699317,1,0.8183999999999998,31
213,1.4179809613354613,1,6,1,3.6015,3,3.43,2.8388931822699317,1,0.17149999999999999,31
214,1.4179809613354613,1,6,1,3.5028,3,2.78,2.8388931822699317,1,0.7228000000000003,31
215,1.4179809613354613,1,6,1,2.8098,3,2.23,2.8388931822699317,1,0.5798000000000001,31
216,1.4179809613354613,1,6,2,2.812,4,1.85,2.8388931822699317,1,0.9619999999999997,35
217,1.4179809613354613,1,6,2,1.3944,4,0.83,2.8388931822699317,1,0.5644000000000001,35
218,1.4179809613354613,1,6,2,3.6408,3,2.96,2.8388931822699317,1,0.6808000000000001,35
219,1.4179809613354613,1,6,2,4.2939,3,3.67,2.8388931822699317,1,0.6238999999999999,35
220,1.4179809613354613,1,6,2,6.3744,4,3.32,2.8388931822699317,1,3.0544,35
221,1.4179809613354613,1,6,2,3.2856,3,2.96,2.8388931822699317,1,0.3256000000000001,35
222,1.4179809613354613,1,6,2,2.6838,3,2.13,2.8388931822699317,1,0.5538000000000003,35
223,1.4179809613354613,1,6,2,0.5814,3,0.51,2.8388931822699317,1,0.07140000000000002,35
224,1.4179809613354613,1,6,2,1.8084,4,1.37,2.8388931822699317,1,0.4383999999999999,35
225,1.4179809613354613,1,6,2,1.6128,4,1.26,2.8388931822699317,1,0.3528,35
226,1.4179809613354613,1,6,3,4.5408,4,2.58,2.8388931822699317,1,1.9607999999999999,39
227,1.4179809613354613,1,6,3,4.2,3,2.8,2.8388931822699317,1,1.4000000000000004,39
228,1.4179809613354613,1,6,3,2.0016,3,1.39,2.8388931822699317,1,0.6115999999999999,39
229,1.4179809613354613,1,6,3,3.726,3,2.7,2.8388931822699317,1,1.0259999999999998,39
230,1.4179809613354613,1,6,3,1.9352,4,1.18,2.8388931822699317,1,0.7552000000000001,39
231,1.4179809613354613,1,6,3,0.9348,4,0.57,2.8388931822699317,1,0.3648,39
232,1.4179809613354613,1,6,3,2.3808,4,1.86,2.8388931822699317,1,0.5207999999999997,39
233,1.4179809613354613,1,6,3,1.0988,4,0.67,2.8388931822699317,1,0.42879999999999996,39
234,1.4179809613354613,1,6,3,1.4097,3,1.27,2.8388931822699317,1,0.13969999999999994,39
235,1.4179809613354613,1,6,3,1.2834,3,0.93,2.8388931822699317,1,0.35340000000000005,39
236,1.4179809613354613,1,6,3,2.4696,4,1.26,2.8388931822699317,1,1.2095999999999998,39
237,1.4179809613354613,1,6,4,0.8832,4,0.69,2.8388931822699317,1,0.19320000000000004,36
238,1.4179809613354613,1,6,4,2.4124,4,1.63,2.8388931822699317,1,0.7824,36
239,1.4179809613354613,1,6,4,3.7036,4,1.97,2.8388931822699317,1,1.7335999999999998,36
240,1.4179809613354613,1,6,4,3.922,4,2.65,2.8388931822699317,1,1.2720000000000002,36
241,1.4179809613354613,1,6,4,1.2744,3,1.18,2.8388931822699317,1,0.09440000000000004,36
242,1.4179809613354613,1,6,4,0.7524,3,0.57,2.8388931822699317,1,0.1824,36
243,1.4179809613354613,1,6,4,2.6751,3,2.41,2.8388931822699317,1,0.2650999999999999,36
244,1.4179809613354613,1,6,4,3.6244,4,2.21,2.8388931822699317,1,1.4144,36
245,1.4179809613354613,1,6,4,2.286,4,1.27,2.8388931822699317,1,1.016,36
246,1.4179809613354613,1,6,4,4.4415,3,3.15,2.8388931822699317,1,1.2914999999999996,36
247,1.4179809613354613,1,7,1,3.9102,3,2.66,2.8388931822699317,1,1.2502,48
248,1.4179809613354613,1,7,1,0.9729,3,0.69,2.8388931822699317,1,0.28290000000000004,48
249,1.4179809613354613,1,7,1,2.7968,4,1.52,2.8388931822699317,1,1.2768000000000002,48
250,1.4179809613354613,1,7,1,2.5432,4,1.87,2.8388931822699317,1,0.6732,48
251,1.4179809613354613,1,7,1,3.0096,4,1.71,2.8388931822699317,1,1.2995999999999999,48
252,1.4179809613354613,1,7,1,3.915,3,2.61,2.8388931822699317,1,1.3050000000000002,48
253,1.4179809613354613,1,7,1,5.1548,4,2.63,2.8388931822699317,1,2.5248,48
254,1.4179809613354613,1,7,1,3.664,4,2.29,2.8388931822699317,1,1.374,48
255,1.4179809613354613,1,7,1,4.785,5,2.9,2.8388931822699317,1,1.8850000000000002,48
256,1.4179809613354613,1,7,1,0.9648,4,0.67,2.8388931822699317,1,0.29479999999999995,48
257,1.4179809613354613,1,7,1,0.7965,3,0.59,2.8388931822699317,1,0.20650000000000002,48
258,1.4179809613354613,1,7,1,2.3184,4,1.26,2.8388931822699317,1,1.0584,48
259,1.4179809613354613,1,7,1,3.2856,3,2.96,2.8388931822699317,1,0.3256000000000001,48
260,1.4179809613354613,1,7,2,1.0912,4,0.88,2.8388931822699317,1,0.21119999999999994,42
261,1.4179809613354613,1,7,2,4.2504,4,2.53,2.8388931822699317,1,1.7204000000000002,42
262,1.4179809613354613,1,7,2,2.16,3,1.6,2.8388931822699317,1,0.56,42
263,1.4179809613354613,1,7,2,2.3058,3,1.83,2.8388931822699317,1,0.4758,42
264,1.4179809613354613,1,7,2,1.7819999999999998,3,1.32,2.8388931822699317,1,0.46199999999999974,42
265,1.4179809613354613,1,7,2,2.6784,3,2.48,2.8388931822699317,1,0.1983999999999999,42
266,1.4179809613354613,1,7,2,2.97,3,1.98,2.8388931822699317,1,0.9900000000000002,42
267,1.4179809613354613,1,7,2,3.4808,4,2.29,2.8388931822699317,1,1.1907999999999999,42
268,1.4179809613354613,1,7,2,2.8272,4,1.86,2.8388931822699317,1,0.9671999999999998,42
269,1.4179809613354613,1,7,2,4.968,5,2.76,2.8388931822699317,1,2.208,42
270,1.4179809613354613,1,7,2,0.7434,3,0.59,2.8388931822699317,1,0.15339999999999998,42
271,1.4179809613354613,1,7,2,4.0749,3,2.89,2.8388931822699317,1,1.1849000000000003,42
272,1.4179809613354613,1,7,3,1.8981,3,1.71,2.8388931822699317,1,0.18809999999999993,42
273,1.4179809613354613,1,7,3,0.7182,3,0.57,2.8388931822699317,1,0.1482,42
274,1.4179809613354613,1,7,3,4.5816,4,2.49,2.8388931822699317,1,2.0915999999999997,42
275,1.4179809613354613,1,7,3,2.8356,3,2.78,2.8388931822699317,1,0.055600000000000094,42
276,1.4179809613354613,1,7,3,1.4652,3,1.32,2.8388931822699317,1,0.1452,42
277,1.4179809613354613,1,7,3,0.8316,3,0.77,2.8388931822699317,1,0.06159999999999999,42
278,1.4179809613354613,1,7,3,2.7477,3,2.13,2.8388931822699317,1,0.6177000000000001,42
279,1.4179809613354613,1,7,3,1.0944,4,0.57,2.8388931822699317,1,0.5244000000000001,42
280,1.4179809613354613,1,7,3,2.4582,3,2.41,2.8388931822699317,1,0.04820000000000002,42
281,1.4179809613354613,1,7,3,4.2780000000000005,5,2.76,2.8388931822699317,1,1.5180000000000007,42
282,1.4179809613354613,1,7,3,3.906,4,3.15,2.8388931822699317,1,0.7560000000000002,42
283,1.4179809613354613,1,7,3,1.6632,4,1.26,2.8388931822699317,1,0.4032,42
284,1.4179809613354613,1,7,4,1.2544,4,0.64,2.8388931822699317,1,0.6144,44
